event_name,gem_level,moves,damage,time_remaining
aqua_adventure,1,c00c01c02c10c03c11r10c12c13r11c04r00r01c20s00c05c21c30c31r20c14c32c33c40c15c16r12c50c51r02c17c52c18s01r21c06c19c53c54c07c08c09d00r03c60s02c70c71c72c73d01d02d03r30d04c22c55s03s04c61c56c57c58c23c24c25c26c27c28c29c41c42c43c44c34c35c45c46c36c37c38c47c48c62c63c64c65c66c67c68w00,1233793257478,19086
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c31c13c05c22r20r02c14c32c33c23c24r03c06c07c40s01c50c51c15r30c52r12c08c60c61t61c62c63c64c25c09c65r21t60c66c16c67s02c34c17t61c53t20c18s03s04c35c26c36c41d00c54c19c42c27c43c44t60c37c45d01d02t21d03c46c47c48c49d04c55t20c56t61c57c38c58c59t51c39t21c70t20c71c72c73c74t31c75c76t11c77t01c78w00,10156652214,1502
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c20c13c21c14c15c22r20s00c05c30c31c23c24c32c33c25c26c27r30c40c41c06r11c07r21c08c09c34c28c29c42s01c43s02c35s03s04r12r02r03c44c36c50c60c61c62c63c64c65d00d01d02c66d03z00c51c67c68c52c53c54c55c56c57c58c70c71c72c73c74c75c76c77d04z01z02z03z04c37c45d05c16c17c46c47c48c49c38c18c19c39w00,208037604,4018
other_tower,0,c00c01c02c10c03c11r10c12c04r00c13r01r11c20c14s00c21c05c06c30c31c07c15r20c16r02r12r13c32r03c33c34c40c17c41c18s01c35c36c37r04c22s02c08s03c23c09c24d00r21c25c38r14c50c51c52c53c54c55c56c57c58d01c59d02c42c43c44c45c46c47c48c49c26c27c28c39c19c29s04r22w00,366325287512,14381
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07c17c41r02c50c51s01c52c18c34c35c19c36r21c53c54r03r04c55s02c56c57r30d00c58c37c38d01s03r13d02s04c42c43d03c44c45c46c47c48c49r22c22c23c39c24c25c26c27c28c29c08c09r31w00,3909990811796,-28016
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c24c31c40c41c42c15c16r20c17r12c43r02c50c25c26r03c32c33c51c60c61c01c34s01d00c62c18c19c44c45r30c27c02r21c03c46c04c05c47c48s02d01c63c64c06s03c65s04d02c35c36c52d03c53c37c54c38c28c55c56c57c66c67c39c07c08c49c68d04c58c29w00,4820774539,-3514
aqua_adventure,0,c00c01c02c10c03c11r10c12c13r00r01r11c04c14c20s00c05c21c30c31r20d00c15c32c16c33r02c40c06r12c17c34c07c50c51r03c08s01c52c53c54r21c09c35c36s02c55c56c57c58c18c41c60c19r30d01d02d03s03d04c70c71c72c42c43c44c37c38c45c46c61c62c63c64c65c66c67c68c47c48c22c23c24c25c26c27c28c29w00,555620709842,-46135
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20c21t21c04r11c05c30c13c31s00c22r02r20c14c06c32c33c23c24c15c34c40s01c50c51r30c52c53c07c60t20c61c62t61r03c63c64r21t60c41c65c66c25c08c09t21d00s02c42t61c35c36c16c43r12c54c17d01c37s03c26c38t20c39c55c56c57c18c44c19c58t60c45c46c47d02d03c48t51d04c49c59t61c70c71c72c73t01c74t31c75c76t11c77c78c67c27w00,6698735743,-34833
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00r20c05c30c31c15c24c25c26c27c32c33c06r30c07c40c41c42c08r21c09c43c34d00c28r11c29s01s02c35s03s04c16r02c44r03c17c36c50c60c61c62c63c64c65c66z00z01c67c68d01d02d03c51c52c53t11c54c55c56c57c58c70c71c72t10c73c74c75c76t41c77d04z02t40c37c45z03c18c46c38c19c47c39r12c48w00,171117158,-17115
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01c20r11s00c14c21c30c31r20c05c06c07r12c15c16r13c32r02c40c33r03c34c17c41s01r04c22c23c08s02s03c35c18c36c37c24c25c09d00r14r21c50c51c52c38c53c54c55c56c57c58c59d01d02c42c43c44c45c46c47c48c49c26c27c39s04c28c29c19r22d03w00,464648821616,33863
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17r02c41d00c50c51c52s01c18c34c19c35r03c36r21c53c54c55s02s03s04c37c38r04c42c43c44c45c46c47c48c49d01c56d02c57c58r22c22c23d03c59c39c24c25c26c27c28c29c08c09r13r30r31w00,5990320076216,17820
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c01c40c41c42c15r20c16r12c17r02c50c43c24c25c60c61c26c18r03c62d00c19c44s01c32c33r30r21c34c45c46c02c03s02s03s04c04c05c63c47c48d01c06c64c65c66d02c35c36c37c38c27d03c39d04c67d05c07c08c51c52c53c09c54c55c56c57c68c69c49c28c58c59c29w00,6850791634,27220
aqua_adventure,1,c00c01c02c10c03c11r10c12c13c04r00r01r11c20s00c05c21c30c31r20c14c32c33d00c40c15c16r02r12c17c50c51r21s01c06r30c22c23c52c53c54c07r03c08c60c09c18c19d01s02c55s03s04c70c71c72c73d02d03c24c56d04c61c57c58c25c26c27c28c29c41c42c43c44c45c46c47c34c35c48c49c36c37c38c62c63c64c65c66c67c68w00,1299334896037,22177
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21r11c04c30s00c31c13c05c22r20r02c32c33c06c23c14c24c15c40c50c51c07c08c09s01r30c52c34c16c60t61c61c62c63c64c25c35c36c65c17r21t60c66c41s02r12r03d00c18c19d01t61c53c42c43t20s03c54c37c38c39c55c56c57c44t60c26d02d03d04c45c46c47c48t61c49c70c71c72c73t51c74t31c75t21c76c77c78c27t60c58t01t11c59c67w00,8643401108,-14314
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c13c20c21c22c23s00c05c24c30c14c15c31c25r20c26c32c33c06r30c07c08c40c41r21c09c27c42c34c28c29r11s01c43s02r02s03s04r03c35c16c44t41c17r12c36c37c50c51c52c53c54t40c55c56c57c58d00d01d02c60c61c62c63c64c65c66z00t11d03c67c68z01c70c71c72t10c73c74c75c76c77d04z02z03z04c45c18d05c46c47c48c19c38c49c39w00,205498298,2749
other_tower,0,c00c01c02c10c03c11r10c12c04r00c13r01r11c20c14s00c21c05c06c30c31r20c15c16c07r02r12r13c32r03c33c34c40c17c41s01r04c22c23r21s02s03d00c35c18c24c36c37r14c08c09c50c51c52c38c53c54c55c56c57c58d01c59c25d02c26c27c28c42c43c44c45c46c47c48c49c39c19c29s04r22w00,363765411550,14026
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07c17c41r02d00c50c51r03s01c52c34c35c18c19r04c36c53c54r21c55s02s03s04r13c42c43c44c45c46c47c48c49d01c56d02c57c58c22c23r30c24r22c25c08d03r31c37c38c39c09c26c27c28c29w00,3697752728529,-33471
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c24c31c01c40c41c42c15c16r20c17r12r02r03c43c25c50c26c32c51c33c60c61c34d00s01c62c18c19c44r30c45c27r21c02c03c46c04c05c47c48s02d01c63c64c06s03c65s04d02c52c53c35d03c36c37c54c38c28c55c56c57c66c67c39c07c08c49c68d04c58c59c29w00,4864750959,-2518
aqua_adventure,0,c00c01c02c10c03c11r10c12c13c04r00r01r11c20c14s00c05c21c30c31r20c32c33d00r12c15c16r02c06c40c07c34c17r03c08s01r30c50c51c09c22c23c52c53c54r21c18c35c36c19c55c56c57c58c41c60s02d01d02d03s03d04c70c71c72c24c25c42c43c37c44c38c45c26c46c61c47c48c49c62c63c64c65c66c67c27c68c28c29w00,575726045788,-42770
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c05c30c13c31s00c22c14r20r02c06c32c33c23c24c40s01c50c51c15r30c07c52c34r12c60c61c62c53c63c64c65c66c41s02r03c08c16r21d00c42c67c17c18c35t61c36c25c37c43d01s03c44d02c38d03t60c54t20t61c45d04c46c47c48c49c19c26t60c55c56t61c57c58c59t51c39c70c71c72c73c74t31c75c76t01t11c77c78c09c27w00,6480978572,-37131
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00c24c05c30c31c15r20c32c33c25c26c27r30c40c41c42r21c34c28c29s01c43s02c35c06c16s03s04c07c08c09r02c44r03c17c36c37c50c60c61t41c62c63t40c64c65d00c66z00z01c67c68d01d02d03c70t11c71c72c73c74c75t10c51d04c76c77c52c53c54c55c56c57c58z02z03z04r11c45c46c47c48c49c18r12c19c38c39w00,179868660,-11184
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c30c31r20c15c16r12c05c06c07r02r03r13c32c33c40c34c17c41s01r04c22c23c08s02s03c35c09c36c37c24d00c18r21r14c50c51c52c38c53c54c55c56c57c58d01c59d02c42c43c44c45c46c47c48c49c39s04c25c26c27c28c29c19r22w00,465068953689,33951
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17c41c50c51c52s01r02c18c34c19c35c36r21c53c54d00c55s02r03s03s04c37r04c56c57c58c59d01r22c22c23d02d03c24c42c43c44c45c25c26c46c27c28c29r13c47c48c49c38c39c08c09r30r31w00,6354745147850,24377
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c01c40c41c42c15r20c16r12c17r02r03c43c50c24c25c32c60c61c33c26c51c34c18c62c19d00c44s01r30r21c45c46c02c03c47c48s02c04c05c63s03c06d01s04c27d02c64c65c66c35c52c53c36d03c54c55c37c67c56c38c57c39c28d04d05c49c07c08c68c58c59c29w00,6443020707,24184
aqua_adventure,1,c00c01c02c10c03c11r10c12c13c04r00r01r11c20s00c05c21c30c31r20c14c32c33c40c15c16r02r12c17c50c51c18c52s01c06r21c19c53c54c07d00c34r03c08c60c09s02c55c56c57c70c71c72c73d01d02d03s03c58c35c59d04c41c42c43c44c45c46c36c37c38c39c61c47c48c49c22c23c24c25c26c27c28c29c62c63r30c64c65c66c67c68w00,1273775674999,19692
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21r11c04c30s00c31c13c05c22r20r02c32c33c06c23c14c24c15c40c50c51s01r30c07c08c52c34c60t61c61c62c63c64c09r21c65c35r03c36t60c25c66s02c16r12t61d00c26c67c17c18s03c53c41t20c54c19c55c56c57c42c43c44t60c27d01c37c38c39c45c46c47c48c49t21d02d03d04t51c58t61c59c70c71t20c72c73c74t31c75c76t01t11c77c78w00,8959793708,-10975
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c20c13c21c22c23s00c14c30c31c05c15c24c25r20c26c32c33c06r30c40c41c27r21c42c07c08c34c09c28c29r02r03s01c43s02r11s03s04c35c16c44c17r12c36c37c50c51c52c53c54c55c56c57c58d00z00d01d02c60c70c71c72c73c74c75c76c77c61c62c63c64c65t11c66c67d03c68z01t10d04d05z02c45c18z03z04c46c47c19c38c48c39c49w00,198612456,-693
other_tower,0,c00c01c02c10c03c11r00r10c12c04r01c13r11c20s00c14c21c30c31c05c06r20c07r12r13c15c16r02r03c32c33c34c40c17c41r04c18c35c36c37s01c22s02c08s03c23c09r14r21c38c50c51c52c53c54c24c55d00c56c57c58d01c59c25d02c26c27c28c42c43c44c45c46c47c48c49c39c19s04c29r22w00,366637837062,14570
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07c17c41r02d00c50c51s01c52c18c19c34c35c36r21c53c54r03r04c55s02s03s04r30c42c37c43c44c45c46c47c48c49d01c56d02c57c58r22c22c23c38c24c25d03c39c26r31c27c28c29c08c09r13w00,3703723154041,-33317
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c31c01c40c41c42c24r20r12c43c15c16c50c17r02r03c25c26c60c61c51s01c62c18c19d00c32c33c44r30c34c45r21c02c03c46c27c04c05s02s03s04d01c63c35c36c47c64c37c06c52c53c54c65c55d02d03c38c39c28c07c56c08c66c67c57d04c68c48c49c58c59c29w00,4895327794,-1949
aqua_adventure,0,c00c01c02c10c03c11r10c12c13c04r00r01r11c20c14s00c05c21c30c31r20c32c33d00c15c40c16r02r12c17c34c18r03s01c50c51c06c22c23c52c53c54c07c08r21c09c35c36c41s02c55c56c57c58c19r30c60d01d02d03s03d04c70c71c72c42c43c37c38c44c61c62c63c64c65c66c45c46c67c68c24c47c48c25c26c27c28c29w00,558317764858,-45624
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c13c31c05c22c14r20r02c06c32c33c23c24c40s01c50c51t20c15r30c52c34t21c07c60t61c61c62c63c64c65c66r21c08c25c09c16d00c35t60c36s02c53r12c41r03c42t61c43c17d01s03c37c38c39c18t60d02d03d04c54c44t61c45t20c46c47c48c49c19c55c56c26c57c58t51c70c71c72c73c74t31c75c76t01t11t60c77c78c27w00,6554643661,-39172
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00r20c05c30c31c15c24c32c33c25c26c27r30d00c40c41c42r21c34c28c29s01c06c07c08c09c43s02r11c35s03s04c16c17r02c44r03c36r12c50c37c60c61c62c63t41c64c65t40c66z00z01c67c68d01d02d03c51c52c53c54c55t11c56c57c58c70c71c72c73c74c75t10c76c77d04z02z03z04c45c38c46c47c48c39c49c18c19w00,175399454,-13666
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c30c31r20c15c16r12c05c06c07r02r03r13c32c33c40c34c17c41s01r04c22c23c08s02s03c35c18c36c37c24c25c09d00r14r21c50c51c52c38c53c54c55c56c57c58c59d01d02c42c43c44c45c46c47c48c49c26c27c39s04c28c29r22c19d03w00,464821121071,33916
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c30c31s00c21r20c14r12c15c16c32c40c33r02c05c41c06c50c51c17c07d00c52c18s01c34c19c35r03r21c36r04c53c54c55s02s03s04c37c38c42r13c43c44c45c46c47c48c49d01d02c56c57c58r22c22c23d03c59c39c24c25c26c27c28c29c08c09r30r31w00,5982184671270,17673
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c40c41c42c15r20c16c17c01r12c43c31c50r02c24c25c26c32c60c61r03c18c62c51c19d00c44s01c33r30c34c45c02c03s02s03s04c04c05r21c27c46d01c47c06c48c52c53c54c63c64c65d02c35c36d03c37c38c39c28c55c56c57c66c67c07c08c49c68d04c09c58c59c29w00,6384605178,24101
aqua_adventure,1,c00c01c02c10c03c11r10c12r00c04r01c13r11c20s00c05c21c30c31r20c14c32c33d00c40c15c16r02r12c50c51c06c07c08c17c52c09c18r21s01c22c23c19c53c54r03c41c24c25c60r30d01s02c34c42c43s03s04c44c45c55c70c71c72c73c35d02d03c26d04c27c56c46c47c48c49c36c37c38c28c29c57c58c59c61c62c63c64c65c66c67c68w00,1339746718256,21564
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c31c13c05c22r20r02c32c33c14c23c15c16c06c40s01c50c51c24r30c07c08c52c34c60c61t61c62r03c63c64c09c25c35c65r21r12c66c36d00c67c41s02c17s03c18c19t60c53c37c26c54c42c43d01d02c38t61c39t20c44d03c45c46c47t60c27d04c48c49c55c56t61c57t51c58c59t21c70t20c71c72t11c73c74t31c75t21c76t20c77c78t01w00,8905789979,-11545
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c20c13c21c14c15c22r20s00c05c30c31c23c24c32c33c25c26c27r30c40c41r21c42c34c28c29s01c06c43s02c07c08c16s03s04c09r02r03c35c17r11c44c36c50c60c61c62c63c64c65d00c66c67c68z00z01t11d01t10d02d03c51c37c52c53c54c55c56c57c58c70c71c72c73c74t11c75t10c76c77d04d05z02c45z03z04c38c18c46c39c47c48c49r12c19w00,210274175,5137
other_tower,0,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c05c06c30c31r20c15c07c16r12r13c32c33r02c34c40c17r03c41s01r04r21c22c23s02s03c08d00c09c35c18c36c37r14c50c51c52c24c38c53c54c55c56c57c58d01c59c25d02c26c27c28c42c43c44c45c46c47c48c49c39c19c29s04r22w00,363947963651,14054
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40r02c41d00c50c51c07c17c52s01c34c35c18c19c36r21c53c54r03r04c55r13s02c56c57c58d01d02s03c37c38s04c42c43c44c45c46c47c48c49r22c22c23c24d03c25c26c27c28c39c08c29c09r30r31w00,3920926948916,-27734
happy_time,0,c00c10c11c12c20c13r10r00c21c14c22c23r01r11c30s00c24c31c40c41c42c15c16r20c17r12c43c01r02c50c25c26r03c51c60c61s01c27d00c32c33c34c62c18c19c44c45r21c63c64c65s02s03s04c35d01c46c02c03c47c04c05c06c36c66c48c37d02c52c53r30d03c28c54c38c39c07c08c49c55c56c57c67c68d04c58c59c29w00,4949370914,-942
aqua_adventure,0,c00c01c02c10c03c11r10c12c04c13r00r01r11c20c14s00c05c21c30c31r20c32c33d00r12c15c16r02c06c40c17c07c50c51c08s01c52r21c53c54c09c22c23c34c35r03c18c19c36c41r30c60s02c55c24c56c57c58d01d02d03s03c70c71d04c72c25c42c37c43c38c26c44c27c28c45c29c61c46c47c48c49c62c63c64c65c66c67c68w00,584361098274,-42864
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c13c31c05c22c14r20r02c06c32c33c23c24c40s01c50c51c15r30c07c16c52c34r12c60c61t61c62r03c08c63c64c09r21t60c65c66c67c41s02d00c17c35t61c36c25c37c38c39c53c26c18c42c43d01s03t20c19c54c44d02d03t60c45t21c46c47d04t20c27c48t61c49c55c56c57t51c58c70t21c71c72c73c74t20t31c75c76t11c77c78t01w00,6761624431,-36818
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00r20c05c30c31c15c24c06c32c33c25c26c27r30c07c08c40c41c09c34c42r21c28c29s01c43s02c35r02s03s04r03c16c17c44c36c37d00t41c50c51c52c53c54d01t40c55c56c57c58d02c60c61c62c63c64c65c66z00d03c67c68c70c71c72c73t11c74c75z01t10d04c76c77z02r11z03z04c45c46r12c38c47c48c39c49c18c19w00,169323987,-17042
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c30c31r20c05c06c07r12c15c16r13r02r03c32c33c34c40c17c41c18d00s01r14r04c08c09r21c50c51c22c23s02s03c35c24c36c37c38c25c42c43c44c45c46c47c48c49c52d01d02c53c54c55c56c57c58c59c26c27s04c28c39c29c19r22w00,411037806692,22834
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17c41c50c51c52s01r02c18c34c19c35c36r21c53c54d00c55s02r03s03r04s04c37c56c57c58c59d01r22d02d03c08c09r13c42c43c44c45c46c47c48c49c22c23c38c39c24c25c26c27c28c29r30r31w00,6410528107600,25381
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c01c40c41c42c24r20r12c15c16c17r02r03c43c50c25c26c32c33c60c61c51c18c19c34d00c62s01c44r30r21c45c02c46c27c03c47c48s02c04c05c63d01s03s04c06c52c64c65d02c35d03c53c28c54c36c37c38c39c55c56c57c66c67c07c49c08c68d04c58c59c69c29w00,6228404397,21382
aqua_adventure,1,c00c01c02c10c03c11r10c12r00c04r01c13r11c20s00c14c05c21c30c31r20c32c33d00c40c15c16r02c06r12c17c50c51c07r03c08c52c09s01r21c53c54c34c22c60c35s02c36c23c18c19c24c55c56c57c58c59s03s04d01c25c37d02c26d03c27c28c29d04c70c71c72c41c38c42c43c44c39c45c46c61c47c48c49c62c63c64c65c66c67r30c68w00,1070709193708,5062
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c31c13c05c22r20r02c32c33c06c23c14c07c24c15c40c50c51c08c09r03c16s01c52r30r12c60c61t61c62c63c64r21t60c65c66c25c67s02c17c34t61c35c26c36c53t20c18s03s04c41c27d00c54c19c37c38c39c42c43c44d01t60c55t21c45c46c47d02d03d04c48t20c56c57t51c58c59t61c49c70c71c72c73c74t31c75c76t11c77c78t01w00,10247426924,2373
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c13c20c21c22c23s00c05c24c30c14c15c31c25r20c26c32c33r30c27c40c41c06r21c42c07c08c09c34c28c29r11s01c43s02r02s03s04r03c35c16c44c17c36c37c50c51c52c53c54t41c55c56c57c58d00d01d02c60t40c61c62c63c64c65c66z00t11d03c67c68z01c70t10c71c72c73c74c75c76c77d04z02z03z04c45c18d05r12c38c46c47c19c48c39c49w00,205601385,2800
other_tower,0,c00c01c02c10c03c11r10c12r00c13c04r01r11c20c14s00c05c06c21c30c31r20c15c16r02r12r13c07c32c33c34c40c17r03r04c41c22c23c18c35c24c36c37s01s02s03c08c09d00r21c38c50c51c52r14c53c54c55c56c57c58c59d01c25d02c26c27c28c42c43c44c45c46c47c48c49c39c19c29s04r22w00,365335738475,14435
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07c17c41r02d00c50c51s01c52c18c19c34c35c36r21c53c54r03r04c55s02s03s04r30c42c37c43c44c45c46c47c48c49d01c56d02c57c58r22c22c23c38c24c25d03c39c26c27c28c29r31c08c09r13w00,3703723154041,-33317
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c24c31c40c41c42c15c16r20c17r12c43c01r02c50c25c26r03c27c51s01c60c61c32c33c34d00c18c62c19c44c45c46c02c03c04r21c05s02c63c64d01s03c06s04c65r30c35c66c52c53c54c55c36c56c37d02c57c38d03c39c07c47c08c67d04c68c48c49c28c58c59c29w00,4854695622,-2705
aqua_adventure,0,c00c01c02c10c03c11r10c12c13c04r00r01r11c20c14s00c05c21c30c31r20c32c33d00r12c15c16r02c06c40c17c34r30s01c50c51c07c22c52c53c54r21c08c09r03c35c18c19c36c55c56c57c58c60s02d01s03c70c71c72d02d03d04c41c42c37c43c38c44c61c45c46c62c63c64c65c66c67c68c47c48c23c24c25c26c27c28c29w00,569159364338,-44812
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c13c31c05c22c14r20r02c06c32c33c23c15c16c24c07c40s01c50c51c52r30c34c60t61c61c62c63c64c25c65c66r21c08c67c35c09t60s02c36r03r12c26c53c41c37c17c42c43c18c38c39d00t61c19d01c54d02t20d03s03c44c45t60c46c47d04c48c49c55c56c57t21t51c58c59t61c70c71c72t11c73c74t20t31c75c76t01c77c78c27w00,6972692241,-31942
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00r20c05c30c31c15c24c25c26c27c32c33c06r30c07c40c41c42c08r21c09c43c34c28c29c16s01s02c35s03s04r02r03c17c36t41c44c37c50c51c52c53c54c60t40c55c56c57c58d00c61d01d02c62c63c64c65c66z00t11d03c67c68z01c70t10c71c72c73c74c75d04c76c77z02d05c45c18z03r11c46c47r12c38c48c39c49c19w00,168761709,-16660
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c30c31r20c05c06c07r12r13r02r03c15c16c32c33c34c40c17c41s01r04c22c23s02s03c08c35c18c36c37c09d00r14r21c24c50c51c52c38c53c54c55c56c57c58d01c59c25d02c26c42c43c27c28c44c45c46c47c48c49c39c29s04r22c19w00,464873887899,33924
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17r02c41d00c50c51c52s01c18c34c19c35r03c36r21c53c54c55s02s03s04c37c38r04c42c43c44c45c46c47c48c49d01c56d02c57c58r22c22c23d03c59c39c24c25c26c27c28c29c08c09r13r30r31w00,5990320076216,17820
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c01c40c41c42c15r20c16r12c17c24c43c50r02r03c25c26c32c33c60c61c18c19c51c34c62d00s01c44c02r30r21c45c46c27c03c47c48s02c04c05c63d01s03s04c06c52c64c65d02c35d03c53c54c36c55c66c67c37c38c56c57c39c07c08c09c28c68d04c49c58c59c29w00,6322539224,23020
aqua_adventure,1,c00c01c02c10c03c11r10c12r00c04r01c20c13r11s00c14c05c21c30c31r20d00c32c15c16r12c33r02c06c40c50c51c07r03c08c52c09s01r21c53c54c22c23c24c17c34c60c25s02c55c18s03s04c35c36c56c57c58c59c19c37d01d02d03d04c70c71c72c26c41c27c28c29c42c43c44c38c45c39c46c47c48c49c61c62c63c64c65c66c67c68r30w00,1080557912310,5768
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21r11c04c05c30c31c13s00c22r20c14c15c32c23c33c16c24c06r02c40s01c50c07c08c09c51c34r12t20c52d00r30c17c60t21t61c61c62r03c63c64c35c36c65c66r21t60c25s02c18c37c67c41c42t20t61c26c53s03c38c39c43c27t60c19c44t21c45d01d02d03t61c46c47c54d04c48c55t51t60c56c57c58c49t61c70t20t60c71c72c73t61c74t11t31t60c75c76c77c78t01c59w00,8643779353,-14310
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c20c13c21c14c15c22c23r20s00c05c24c30c31c06c25c26c32c33r30c27c07c08c40c09c41c42r21c34c28c29r11s01c43s02c35s03s04r02r03c16c44c17c36c37c50c51d00c52t41c53c54c55c56c57d01t40c58d02c60c61c62c63c64c65c66z00t11d03c67c68z01c70t10c71c72c73c74c75d04c76c77z02z03z04c45d05c46r12c47c48c49c38c39c18c19w00,205139148,2569
other_tower,0,c00c01c02c10c03c11r00r10c04c12r01c13r11c20s00c14c21c30c31c05c06r20c07r12r13c15c16c32c33c40r02c34r03c17c41s01r04r21c22c23s02s03c08d00c09c35c24c18c36c37r14c50c51c52c38c53c54c55c56c57c58d01c59c25d02c26c27c28c42c43c44c45c46c47c48c49c39c19c29r22s04w00,362492213366,14178
sid_in_space,0,c00c01c02c10c11c03r10c12c04r00c13r01r11c20s00c14c21c30c31c05c06r20c07r12c15c16c32c33c40c41r02r03c17s01r30c50c51c52r31c34c35c36r04c18c19c08c09r21c53r13c54c55d00s02s03s04c56c57c58c37c38d01d02c22c42c43d03c44c45c46c47c48c49r22c23c39c24c25c26c27c28c29w00,3737082124396,-32460
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c24c31c01c40c41c42c15c16r20c17r12r02r03c43c25c50c26c32c51c33c60c61c34d00s01c62c18c19c44r30c45c27r21c02c03c46c04c05c47c48s02d01c63c64c06s03c65s04d02c35c36c52d03c37c53c54c38c28c55c56c57c66c67c39c07c08c49c68d04c58c59c29w00,4863479441,-2542
aqua_adventure,0,c00c01c02c10c03c11r10c12c04r00r01c13c20r11s00c14c05c21c30c31r20c32c33d00r12c15c16r02c06c40c07r03c50c51c08s01c52c09r21c53c54c22c23c41r30c60c24c25c17c34s02s03s04c55c18c35c36c26c19c42c43c44c45c46c47c48c49d01c70c71c72d02d03d04c37c38c61c56c57c58c62c63c64c65c66c67c68c27c28c29w00,519057133187,-41568
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20c21t21c04r11c30s00c13c31c05c22c14r20r02c06c32c33c23c15c16c24c34c40s01c50c51c07c52r30r12r03c17c60t61c61c62c63c64c65c66c25c67r21c08c35d00c09c36c53c54t60c41s02c37c38c39d01t20c55t61c26c18c42c43s03c19c56c57c44c45t60c46c47d02t21d03c58t51c59d04c48t61c49c70t11c71t20c72c73c74t31c75t10c76t01t11c77c78c27w00,7044827872,-31181
